gene_stable_id	transcript_stable_id	protein_stable_id	xref	xref_pos	db_name	transcript_stable_version	xref_version
ENSG00000183735	ENST00000677016	ENSP00000504578	A0A7I2V615	1-86	Uniprot/SPTREMBL	ENST00000677016.1	A0A7I2V615.5
ENSG00000183735	ENST00000677112	ENSP00000504208	A0A7I2V4Y1	1-63	Uniprot/SPTREMBL	ENST00000677112.1	A0A7I2V4Y1.5
ENSG00000183735	ENST00000677499	ENSP00000502875	A0A494C1M6	9-310	Uniprot/SPTREMBL	ENST00000677499.1	A0A494C1M6.16
ENSG00000183735	ENST00000677632	ENSP00000504586	A0A7I2V643	9-310	Uniprot/SPTREMBL	ENST00000677632.1	A0A7I2V643.5
ENSG00000183735	ENST00000677641	ENSP00000504637	A0A7I2V646	9-310	Uniprot/SPTREMBL	ENST00000677641.1	A0A7I2V646.5
ENSG00000183735	ENST00000677831	ENSP00000503760	A0A7I2V463	9-310	Uniprot/SPTREMBL	ENST00000677831.1	A0A7I2V463.5
ENSG00000183735	ENST00000677973	ENSP00000503248	A0A7I2V3E0	1-62	Uniprot/SPTREMBL	ENST00000677973.1	A0A7I2V3E0.5
ENSG00000183735	ENST00000678180	ENSP00000504132	A0A7I2V4W4	9-310	Uniprot/SPTREMBL	ENST00000678180.1	A0A7I2V4W4.5
ENSG00000183735	ENST00000678718	ENSP00000504038	A0A7I2YQM3	1-79	Uniprot/SPTREMBL	ENST00000678718.1	A0A7I2YQM3.6
ENSG00000183735	ENST00000678738	ENSP00000503263	A0A7I2V615	1-86	Uniprot/SPTREMBL	ENST00000678738.1	A0A7I2V615.5
ENSG00000183735	ENST00000678808	ENSP00000503260	A0A7I2V322	1-64	Uniprot/SPTREMBL	ENST00000678808.1	A0A7I2V322.5
ENSG00000183735	ENST00000679050	ENSP00000503595	A0A7I2V476	1-50	Uniprot/SPTREMBL	ENST00000679050.1	A0A7I2V476.5
ENSG00000183765	ENST00000382580	ENSP00000372023	O96017-9	220-486	Uniprot/SWISSPROT	ENST00000382580.6	O96017.239
ENSG00000183765	ENST00000402731	ENSP00000384835	A0A7P0MUT5	153-419	Uniprot/SPTREMBL	ENST00000402731.6	A0A7P0MUT5.5
ENSG00000183765	ENST00000403642	ENSP00000384919	O96017-4	220-486	Uniprot/SWISSPROT	ENST00000403642.5	O96017.239
ENSG00000183765	ENST00000404276	ENSP00000385747	O96017-1	220-486	Uniprot/SWISSPROT	ENST00000404276.6	O96017.239
ENSG00000183765	ENST00000405598	ENSP00000386087	O96017-1	220-486	Uniprot/SWISSPROT	ENST00000405598.5	O96017.239
ENSG00000183765	ENST00000425190	ENSP00000390244	O96017	220-486	Uniprot/SPTREMBL	ENST00000425190.7	O96017.239
ENSG00000183765	ENST00000434810	ENSP00000416721	H0Y820	1-219	Uniprot/SPTREMBL	ENST00000434810.5	H0Y820.58
ENSG00000183765	ENST00000456369	ENSP00000394430	H0Y4V6	1-144	Uniprot/SPTREMBL	ENST00000456369.5	H0Y4V6.53
ENSG00000183765	ENST00000464581	ENSP00000483777	A0A087X102	1-266	Uniprot/SPTREMBL	ENST00000464581.6	A0A087X102.41
ENSG00000183765	ENST00000650281	ENSP00000497000	O96017-1	220-486	Uniprot/SWISSPROT	ENST00000650281.1	O96017.239
ENSG00000183943	ENST00000262848	ENSP00000262848	P51817	49-303	Uniprot/SWISSPROT	ENST00000262848.6	P51817.186
ENSG00000184216	ENST00000369980	ENSP00000358997	P51617-1	212-521	Uniprot/SWISSPROT	ENST00000369980.8	P51617.220
ENSG00000184216	ENST00000429936	ENSP00000392662	D3YTB5	238-544	Uniprot/SPTREMBL	ENST00000429936.6	D3YTB5.85
ENSG00000184216	ENST00000437278	ENSP00000406249	H7C2I6	1-163	Uniprot/SPTREMBL	ENST00000437278.5	H7C2I6.55
ENSG00000184216	ENST00000443220	ENSP00000403730	H7C224	1-270	Uniprot/SPTREMBL	ENST00000443220.1	H7C224.52
ENSG00000184304	ENST00000331968	ENSP00000333568	Q15139	583-839	Uniprot/SWISSPROT	ENST00000331968.11	Q15139.211
ENSG00000184304	ENST00000415220	ENSP00000390535	F8WBA3	591-847	Uniprot/SPTREMBL	ENST00000415220.6	F8WBA3.95
ENSG00000184304	ENST00000490795	ENSP00000447723	H0YHS9	1-80	Uniprot/SPTREMBL	ENST00000490795.1	H0YHS9.53
ENSG00000184343	ENST00000370100	ENSP00000359118	A8MPP7	37-490	Uniprot/SPTREMBL	ENST00000370100.5	A8MPP7.90
ENSG00000184343	ENST00000370101	ENSP00000359119	Q9UPE1-1	79-565	Uniprot/SWISSPROT	ENST00000370101.8	Q9UPE1.178
ENSG00000184343	ENST00000370108	ENSP00000359126	A8MPY5	79-532	Uniprot/SPTREMBL	ENST00000370108.7	A8MPY5.121
ENSG00000184343	ENST00000430541	ENSP00000402300	H7C1T4	93-205	Uniprot/SPTREMBL	ENST00000430541.5	H7C1T4.49
ENSG00000184343	ENST00000458681	ENSP00000406166	H7C2I2	17-92	Uniprot/SPTREMBL	ENST00000458681.1	H7C2I2.51
ENSG00000184343	ENST00000489426	ENSP00000420058	E7ETV6	146-632	Uniprot/SPTREMBL	ENST00000489426.5	E7ETV6.77
ENSG00000185189	ENST00000442628	ENSP00000414055	Q9NSY0-3	38-306	Uniprot/SWISSPROT	ENST00000442628.7	Q9NSY0.161
ENSG00000185189	ENST00000530347	ENSP00000432374	E9PR11	1-232	Uniprot/SPTREMBL	ENST00000530347.1	E9PR11.61
ENSG00000185324	ENST00000331006	ENSP00000329957	F8W872	1-276	Uniprot/SPTREMBL	ENST00000331006.12	F8W872.73
ENSG00000185324	ENST00000353379	ENSP00000338673	Q15131-1	39-323	Uniprot/SWISSPROT	ENST00000353379.12	Q15131.191
ENSG00000185324	ENST00000564192	ENSP00000457055	H3BT74	1-239	Uniprot/SPTREMBL	ENST00000564192.5	H3BT74.54
ENSG00000185386	ENST00000330651	ENSP00000333685	Q15759-1	24-308	Uniprot/SWISSPROT	ENST00000330651.11	Q15759.213
ENSG00000185386	ENST00000395764	ENSP00000379113	Q15759-1	24-308	Uniprot/SWISSPROT	ENST00000395764.5	Q15759.213
ENSG00000185386	ENST00000417877	ENSP00000409136	F8WDP4	24-163	Uniprot/SPTREMBL	ENST00000417877.1	F8WDP4.57
ENSG00000185483	ENST00000371079	ENSP00000360120	Q01973-1	473-746	Uniprot/SWISSPROT	ENST00000371079.6	Q01973.213
ENSG00000185532	ENST00000373980	ENSP00000363092	Q13976-2	360-619	Uniprot/SWISSPROT	ENST00000373980.11	Q13976.212
ENSG00000185532	ENST00000401604	ENSP00000384200	Q13976-1	360-619	Uniprot/SWISSPROT	ENST00000401604.8	Q13976.212
ENSG00000185532	ENST00000672084	ENSP00000499822	A0A5F9ZGW0	92-382	Uniprot/SPTREMBL	ENST00000672084.1	A0A5F9ZGW0.12
ENSG00000185900	ENST00000331373	ENSP00000331258	Q9H5K3	81-350	Uniprot/SWISSPROT	ENST00000331373.10	Q9H5K3.159
ENSG00000185900	ENST00000674646	ENSP00000501703	A0A6Q8PFG8	1-256	Uniprot/SPTREMBL	ENST00000674646.1	A0A6Q8PFG8.8
ENSG00000185900	ENST00000674676	ENSP00000502544	A0A6Q8PFG8	1-256	Uniprot/SPTREMBL	ENST00000674676.1	A0A6Q8PFG8.8
ENSG00000185900	ENST00000675322	ENSP00000502235	A0A6Q8PFG8	1-256	Uniprot/SPTREMBL	ENST00000675322.1	A0A6Q8PFG8.8
ENSG00000185900	ENST00000675675	ENSP00000501793	A0A6Q8PFG8	1-256	Uniprot/SPTREMBL	ENST00000675675.1	A0A6Q8PFG8.8
ENSG00000185900	ENST00000676193	ENSP00000502774	Q9H5K3	81-350	Uniprot/SWISSPROT	ENST00000676193.1	Q9H5K3.159
ENSG00000185974	ENST00000335678	ENSP00000334876	Q15835	190-455	Uniprot/SWISSPROT	ENST00000335678.7	Q15835.202
ENSG00000185988	ENST00000642079	ENSP00000493341	A0A286YFL1	1-65	Uniprot/SPTREMBL	ENST00000642079.2	A0A286YFL1.19
ENSG00000187550	ENST00000344158	ENSP00000345044	P0C263	62-330	Uniprot/SWISSPROT	ENST00000344158.4	P0C263.114
ENSG00000187550	ENST00000413299	ENSP00000389015	P0C263	62-330	Uniprot/SWISSPROT	ENST00000413299.6	P0C263.114
ENSG00000188130	ENST00000215659	ENSP00000215659	P53778-1	27-311	Uniprot/SWISSPROT	ENST00000215659.13	P53778.219
ENSG00000188130	ENST00000395778	ENSP00000379124	A8MY48	27-119	Uniprot/SPTREMBL	ENST00000395778.3	A8MY48.88
ENSG00000188130	ENST00000395780	ENSP00000379126	B5MDL5	1-221	Uniprot/SPTREMBL	ENST00000395780.5	B5MDL5.108
ENSG00000188322	ENST00000341901	ENSP00000343248	Q52WX2	53-318	Uniprot/SWISSPROT	ENST00000341901.5	Q52WX2.136
ENSG00000188322	ENST00000671413	ENSP00000499661	A0A590UK17	141-406	Uniprot/SPTREMBL	ENST00000671413.3	A0A590UK17.9
ENSG00000188906	ENST00000298910	ENSP00000298910	Q5S007	1879-2138	Uniprot/SWISSPROT	ENST00000298910.12	Q5S007.183
ENSG00000188906	ENST00000679683	ENSP00000506105	A0A7P0TAJ2	1-59	Uniprot/SPTREMBL	ENST00000679683.1	A0A7P0TAJ2.5
ENSG00000188906	ENST00000680422	ENSP00000505304	A0A7P0T8T5	428-687	Uniprot/SPTREMBL	ENST00000680422.1	A0A7P0T8T5.5
ENSG00000188906	ENST00000680790	ENSP00000505335	A0A7P0T8S1	1794-2053	Uniprot/SPTREMBL	ENST00000680790.1	A0A7P0T8S1.5
ENSG00000188906	ENST00000681696	ENSP00000505871	A0A7P0Z4D9	440-699	Uniprot/SPTREMBL	ENST00000681696.1	A0A7P0Z4D9.5
ENSG00000196182	ENST00000359297	ENSP00000352245	Q8N2I9-3	35-331	Uniprot/SWISSPROT	ENST00000359297.6	Q8N2I9.161
ENSG00000196182	ENST00000373129	ENSP00000362221	Q8N2I9-1	35-331	Uniprot/SWISSPROT	ENST00000373129.7	Q8N2I9.161
ENSG00000196182	ENST00000373132	ENSP00000362224	Q8N2I9-1	35-331	Uniprot/SWISSPROT	ENST00000373132.4	Q8N2I9.161
ENSG00000196335	ENST00000354639	ENSP00000346660	Q9BXU1-2	710-1019	Uniprot/SWISSPROT	ENST00000354639.7	Q9BXU1.181
ENSG00000196335	ENST00000355870	ENSP00000348132	Q9BXU1-1	710-1019	Uniprot/SWISSPROT	ENST00000355870.8	Q9BXU1.181
ENSG00000196411	ENST00000358173	ENSP00000350896	P54760-1	615-899	Uniprot/SWISSPROT	ENST00000358173.8	P54760.226
ENSG00000196411	ENST00000360620	ENSP00000353833	Q96L35	615-878	Uniprot/SPTREMBL	ENST00000360620.7	Q96L35.179
ENSG00000196455	ENST00000356763	ENSP00000349205	Q99570	26-324	Uniprot/SWISSPROT	ENST00000356763.8	Q99570.198
ENSG00000196632	ENST00000354646	ENSP00000346667	Q9BYP7-1	147-405	Uniprot/SWISSPROT	ENST00000354646.6	Q9BYP7.183
ENSG00000196632	ENST00000375159	ENSP00000364301	Q9BYP7-1	147-405	Uniprot/SWISSPROT	ENST00000375159.6	Q9BYP7.183
ENSG00000196632	ENST00000375169	ENSP00000364312	Q9BYP7-3	147-405	Uniprot/SWISSPROT	ENST00000375169.7	Q9BYP7.183
ENSG00000196730	ENST00000358077	ENSP00000350785	P53355-1	13-275	Uniprot/SWISSPROT	ENST00000358077.9	P53355.225
ENSG00000196730	ENST00000408954	ENSP00000386135	P53355-1	13-275	Uniprot/SWISSPROT	ENST00000408954.8	P53355.225
ENSG00000196730	ENST00000469640	ENSP00000418885	P53355-4	13-275	Uniprot/SWISSPROT	ENST00000469640.6	P53355.225
ENSG00000196730	ENST00000472284	ENSP00000417076	P53355-1	13-275	Uniprot/SWISSPROT	ENST00000472284.5	P53355.225
ENSG00000196730	ENST00000489291	ENSP00000417746	F8WCQ3	13-188	Uniprot/SPTREMBL	ENST00000489291.5	F8WCQ3.68
ENSG00000196730	ENST00000491893	ENSP00000419026	P53355-4	13-275	Uniprot/SWISSPROT	ENST00000491893.5	P53355.225
ENSG00000196730	ENST00000622514	ENSP00000484267	P53355-1	13-275	Uniprot/SWISSPROT	ENST00000622514.4	P53355.225
ENSG00000197122	ENST00000358208	ENSP00000350941	P12931-3	270-523	Uniprot/SWISSPROT	ENST00000358208.9	P12931.259
ENSG00000197122	ENST00000373558	ENSP00000362659	P12931-2	270-523	Uniprot/SWISSPROT	ENST00000373558.2	P12931.259
ENSG00000197122	ENST00000373567	ENSP00000362668	P12931-1	270-523	Uniprot/SWISSPROT	ENST00000373567.6	P12931.259
ENSG00000197122	ENST00000373578	ENSP00000362680	P12931-1	270-523	Uniprot/SWISSPROT	ENST00000373578.7	P12931.259
ENSG00000197122	ENST00000692112	ENSP00000508666	P12931-1	270-523	Uniprot/SWISSPROT	ENST00000692112.1	P12931.259
ENSG00000197122	ENST00000692423	ENSP00000509325	P12931-1	270-523	Uniprot/SWISSPROT	ENST00000692423.1	P12931.259
ENSG00000197168	ENST00000355568	ENSP00000347767	Q6P3R8	4-259	Uniprot/SWISSPROT	ENST00000355568.8	Q6P3R8.158
ENSG00000197168	ENST00000465811	ENSP00000431956	E9PIX7	4-259	Uniprot/SPTREMBL	ENST00000465811.7	E9PIX7.68
ENSG00000197168	ENST00000617045	ENSP00000477810	Q6P3R8	4-259	Uniprot/SWISSPROT	ENST00000617045.1	Q6P3R8.158
ENSG00000197168	ENST00000647945	ENSP00000497892	A0A3B3ITQ6	4-259	Uniprot/SPTREMBL	ENST00000647945.2	A0A3B3ITQ6.17
ENSG00000197168	ENST00000652119	ENSP00000498918	A0A494C168	4-259	Uniprot/SPTREMBL	ENST00000652119.1	A0A494C168.17
ENSG00000197168	ENST00000684899	ENSP00000509632	A0A8I5KQI9	4-259	Uniprot/SPTREMBL	ENST00000684899.1	A0A8I5KQI9.2
ENSG00000197442	ENST00000359015	ENSP00000351908	Q99683-1	680-938	Uniprot/SWISSPROT	ENST00000359015.5	Q99683.221
ENSG00000198001	ENST00000440781	ENSP00000408734	Q9NWZ3-2	186-454	Uniprot/SWISSPROT	ENST00000440781.6	Q9NWZ3.202
ENSG00000198001	ENST00000551736	ENSP00000446490	Q9NWZ3-1	186-454	Uniprot/SWISSPROT	ENST00000551736.5	Q9NWZ3.202
ENSG00000198001	ENST00000613694	ENSP00000479889	Q9NWZ3-1	186-454	Uniprot/SWISSPROT	ENST00000613694.5	Q9NWZ3.202
ENSG00000198055	ENST00000355472	ENSP00000347655	P43250-1	186-448	Uniprot/SWISSPROT	ENST00000355472.10	P43250.207
ENSG00000198055	ENST00000355958	ENSP00000348230	P43250-3	186-448	Uniprot/SWISSPROT	ENST00000355958.9	P43250.207
ENSG00000198055	ENST00000393576	ENSP00000377204	F8W9W2	186-414	Uniprot/SPTREMBL	ENST00000393576.7	F8W9W2.75
ENSG00000198055	ENST00000506296	ENSP00000421055	D6RHC7	154-253	Uniprot/SPTREMBL	ENST00000506296.5	D6RHC7.72
ENSG00000198055	ENST00000507633	ENSP00000427581	D6RHX8	186-448	Uniprot/SPTREMBL	ENST00000507633.5	D6RHX8.77
ENSG00000198055	ENST00000528793	ENSP00000433511	P43250-2	186-448	Uniprot/SWISSPROT	ENST00000528793.5	P43250.207
ENSG00000198208	ENST00000354625	ENSP00000346644	Q9Y6S9-1	145-539	Uniprot/SWISSPROT	ENST00000354625.6	Q9Y6S9.161
ENSG00000198208	ENST00000553789	ENSP00000450846	H0YJ58	1-147	Uniprot/SPTREMBL	ENST00000553789.5	H0YJ58.50
ENSG00000198208	ENST00000553971	ENSP00000451152	H0YJB8	1-104	Uniprot/SPTREMBL	ENST00000553971.5	H0YJB8.46
ENSG00000198208	ENST00000555647	ENSP00000452027	Q9Y6S9-1	145-539	Uniprot/SWISSPROT	ENST00000555647.5	Q9Y6S9.161
ENSG00000198208	ENST00000557413	ENSP00000450567	Q9Y6S9-1	145-539	Uniprot/SWISSPROT	ENST00000557413.6	Q9Y6S9.161
ENSG00000198355	ENST00000360612	ENSP00000353824	Q86V86	40-293	Uniprot/SWISSPROT	ENST00000360612.5	Q86V86.158
ENSG00000198400	ENST00000358660	ENSP00000351486	J3KP20	507-778	Uniprot/SPTREMBL	ENST00000358660.3	J3KP20.75
ENSG00000198400	ENST00000368196	ENSP00000357179	P04629-2	510-781	Uniprot/SWISSPROT	ENST00000368196.7	P04629.263
ENSG00000198400	ENST00000392302	ENSP00000376120	A0A6Q8PHG5	450-721	Uniprot/SPTREMBL	ENST00000392302.7	A0A6Q8PHG5.8
ENSG00000198400	ENST00000524377	ENSP00000431418	P04629-1	510-781	Uniprot/SWISSPROT	ENST00000524377.7	P04629.263
ENSG00000198400	ENST00000531606	ENSP00000502411	A0A6Q8PGU5	1-59	Uniprot/SPTREMBL	ENST00000531606.2	A0A6Q8PGU5.5
ENSG00000198400	ENST00000674537	ENSP00000502725	A0A6Q8PHG5	450-721	Uniprot/SPTREMBL	ENST00000674537.2	A0A6Q8PHG5.8
ENSG00000198586	ENST00000360843	ENSP00000354089	Q9UKI8-2	456-734	Uniprot/SWISSPROT	ENST00000360843.7	Q9UKI8.204
ENSG00000198586	ENST00000431350	ENSP00000411099	Q9UKI8-1	456-734	Uniprot/SWISSPROT	ENST00000431350.7	Q9UKI8.204
ENSG00000198586	ENST00000434911	ENSP00000409222	Q9UKI8-4	456-734	Uniprot/SWISSPROT	ENST00000434911.6	Q9UKI8.204
ENSG00000198586	ENST00000521943	ENSP00000428113	Q9UKI8-5	456-734	Uniprot/SWISSPROT	ENST00000521943.5	Q9UKI8.204
ENSG00000198648	ENST00000355999	ENSP00000348278	Q9UEW8-1	63-337	Uniprot/SWISSPROT	ENST00000355999.5	Q9UEW8.201
ENSG00000198752	ENST00000361246	ENSP00000355237	Q9Y5S2	76-342	Uniprot/SWISSPROT	ENST00000361246.7	Q9Y5S2.196
ENSG00000198752	ENST00000558321	ENSP00000489452	A0A0U1RRC3	1-129	Uniprot/SPTREMBL	ENST00000558321.5	A0A0U1RRC3.31
ENSG00000198870	ENST00000371957	ENSP00000361025	Q8NE28-1	28-297	Uniprot/SWISSPROT	ENST00000371957.4	Q8NE28.157
ENSG00000198873	ENST00000392870	ENSP00000376609	P34947	186-448	Uniprot/SWISSPROT	ENST00000392870.3	P34947.202
ENSG00000198909	ENST00000361357	ENSP00000354927	Q99759-2	362-622	Uniprot/SWISSPROT	ENST00000361357.7	Q99759.216
ENSG00000198909	ENST00000361733	ENSP00000354485	Q99759-1	362-622	Uniprot/SWISSPROT	ENST00000361733.8	Q99759.216
ENSG00000198909	ENST00000577395	ENSP00000462086	J3KRN4	358-618	Uniprot/SPTREMBL	ENST00000577395.5	J3KRN4.70
ENSG00000198909	ENST00000579585	ENSP00000461988	Q99759-2	362-622	Uniprot/SWISSPROT	ENST00000579585.5	Q99759.216
ENSG00000198909	ENST00000584573	ENSP00000464130	J3QRB6	389-649	Uniprot/SPTREMBL	ENST00000584573.5	J3QRB6.71
ENSG00000204217	ENST00000374574	ENSP00000363702	Q13873-2	203-504	Uniprot/SWISSPROT	ENST00000374574.2	Q13873.228
ENSG00000204217	ENST00000374580	ENSP00000363708	Q13873-1	203-504	Uniprot/SWISSPROT	ENST00000374580.10	Q13873.228
ENSG00000204580	ENST00000324771	ENSP00000318217	Q08345-1	610-905	Uniprot/SWISSPROT	ENST00000324771.12	Q08345.229
ENSG00000204580	ENST00000376567	ENSP00000365751	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000376567.6	Q08345.229
ENSG00000204580	ENST00000376568	ENSP00000365752	Q08345-1	610-905	Uniprot/SWISSPROT	ENST00000376568.8	Q08345.229
ENSG00000204580	ENST00000376569	ENSP00000365753	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000376569.7	Q08345.229
ENSG00000204580	ENST00000376570	ENSP00000365754	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000376570.8	Q08345.229
ENSG00000204580	ENST00000417521	ENSP00000398682	A2ABM8	342-493	Uniprot/SPTREMBL	ENST00000417521.5	A2ABM8.116
ENSG00000204580	ENST00000418800	ENSP00000407699	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000418800.6	Q08345.229
ENSG00000204580	ENST00000446312	ENSP00000405998	A0A0A0MSX3	483-759	Uniprot/SPTREMBL	ENST00000446312.5	A0A0A0MSX3.57
ENSG00000204580	ENST00000452441	ENSP00000405039	Q08345-1	610-905	Uniprot/SWISSPROT	ENST00000452441.5	Q08345.229
ENSG00000204580	ENST00000454612	ENSP00000406091	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000454612.6	Q08345.229
ENSG00000204580	ENST00000484556	ENSP00000424003	H0Y9F4	1-277	Uniprot/SPTREMBL	ENST00000484556.1	H0Y9F4.64
ENSG00000204580	ENST00000508312	ENSP00000422442	Q08345-6	610-905	Uniprot/SWISSPROT	ENST00000508312.5	Q08345.229
ENSG00000204580	ENST00000513240	ENSP00000427552	Q08345	610-905	Uniprot/SPTREMBL	ENST00000513240.5	Q08345.229
ENSG00000204580	ENST00000514434	ENSP00000427124	H0YAH6	102-172	Uniprot/SPTREMBL	ENST00000514434.1	H0YAH6.57
ENSG00000205111	ENST00000378803	ENSP00000368080	Q5MAI5-2	4-286	Uniprot/SWISSPROT	ENST00000378803.6	Q5MAI5.137
ENSG00000205111	ENST00000395035	ENSP00000378476	Q5MAI5-1	4-286	Uniprot/SWISSPROT	ENST00000395035.4	Q5MAI5.137
ENSG00000205111	ENST00000419111	ENSP00000399213	F8WC88	4-58	Uniprot/SPTREMBL	ENST00000419111.2	F8WC88.50
ENSG00000205111	ENST00000451199	ENSP00000389833	H7BZI6	4-286	Uniprot/SPTREMBL	ENST00000451199.7	H7BZI6.52
ENSG00000206203	ENST00000399635	ENSP00000382544	Q96PF2	12-272	Uniprot/SWISSPROT	ENST00000399635.4	Q96PF2.188
ENSG00000211455	ENST00000389032	ENSP00000373684	Q9Y2H1-1	90-383	Uniprot/SWISSPROT	ENST00000389032.8	Q9Y2H1.188
ENSG00000211455	ENST00000407753	ENSP00000385174	I3L0D0	46-89	Uniprot/SPTREMBL	ENST00000407753.2	I3L0D0.49
ENSG00000211455	ENST00000536093	ENSP00000443961	H0YGN4	1-87	Uniprot/SPTREMBL	ENST00000536093.5	H0YGN4.54
ENSG00000211455	ENST00000541191	ENSP00000437856	F5GY51	90-131	Uniprot/SPTREMBL	ENST00000541191.5	F5GY51.88
ENSG00000211455	ENST00000543246	ENSP00000442253	F5GY51	90-131	Uniprot/SPTREMBL	ENST00000543246.5	F5GY51.88
ENSG00000211455	ENST00000544969	ENSP00000440279	F5GY51	90-131	Uniprot/SPTREMBL	ENST00000544969.5	F5GY51.88
ENSG00000211455	ENST00000545470	ENSP00000439457	F5H277	49-213	Uniprot/SPTREMBL	ENST00000545470.5	F5H277.66
ENSG00000212122	ENST00000390666	ENSP00000375081	Q9BXA7	12-272	Uniprot/SWISSPROT	ENST00000390666.4	Q9BXA7.180
ENSG00000213341	ENST00000370397	ENSP00000359424	O15111	15-302	Uniprot/SWISSPROT	ENST00000370397.8	O15111.230
ENSG00000213923	ENST00000359867	ENSP00000352929	P49674	9-277	Uniprot/SWISSPROT	ENST00000359867.7	P49674.217
ENSG00000213923	ENST00000396832	ENSP00000380044	P49674	9-277	Uniprot/SWISSPROT	ENST00000396832.6	P49674.217
ENSG00000213923	ENST00000403904	ENSP00000384074	P49674	9-277	Uniprot/SWISSPROT	ENST00000403904.5	P49674.217
ENSG00000213923	ENST00000405675	ENSP00000384426	B0QY35	9-277	Uniprot/SPTREMBL	ENST00000405675.7	B0QY35.96
ENSG00000213923	ENST00000413574	ENSP00000407235	B0QY34	9-277	Uniprot/SPTREMBL	ENST00000413574.6	B0QY34.100
ENSG00000213923	ENST00000430335	ENSP00000412335	B0QY36	9-225	Uniprot/SPTREMBL	ENST00000430335.1	B0QY36.100
ENSG00000213923	ENST00000451964	ENSP00000403057	H0Y645	1-215	Uniprot/SPTREMBL	ENST00000451964.5	H0Y645.54
ENSG00000213923	ENST00000612795	ENSP00000501204	A0A669KBC0	1-209	Uniprot/SPTREMBL	ENST00000612795.2	A0A669KBC0.9
ENSG00000214102	ENST00000397541	ENSP00000380675	P0C1S8	212-486	Uniprot/SWISSPROT	ENST00000397541.6	P0C1S8.131
ENSG00000214102	ENST00000493845	ENSP00000420388	H7C5P0	1-203	Uniprot/SPTREMBL	ENST00000493845.1	H7C5P0.70
ENSG00000215522	ENST00000400486	ENSP00000383334	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000400486.5	Q08345.229
ENSG00000215522	ENST00000400488	ENSP00000383336	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000400488.5	Q08345.229
ENSG00000215522	ENST00000400489	ENSP00000383337	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000400489.7	Q08345.229
ENSG00000215522	ENST00000400491	ENSP00000383338	Q08345-1	610-905	Uniprot/SWISSPROT	ENST00000400491.5	Q08345.229
ENSG00000215522	ENST00000400492	ENSP00000383339	Q08345-1	610-905	Uniprot/SWISSPROT	ENST00000400492.5	Q08345.229
ENSG00000215522	ENST00000414378	ENSP00000403247	A2ABM8	342-493	Uniprot/SPTREMBL	ENST00000414378.5	A2ABM8.116
ENSG00000215522	ENST00000450117	ENSP00000396139	A0A0G2JI85	69-370	Uniprot/SPTREMBL	ENST00000450117.5	A0A0G2JI85.35
ENSG00000215522	ENST00000549026	ENSP00000449238	Q08345-6	610-905	Uniprot/SWISSPROT	ENST00000549026.3	Q08345.229
ENSG00000215522	ENST00000550395	ENSP00000449255	Q08345-1	610-905	Uniprot/SWISSPROT	ENST00000550395.5	Q08345.229
ENSG00000215522	ENST00000552434	ENSP00000448797	A0A0A0MSX3	483-759	Uniprot/SPTREMBL	ENST00000552434.5	A0A0A0MSX3.57
ENSG00000230456	ENST00000412329	ENSP00000391805	Q08345-1	610-905	Uniprot/SWISSPROT	ENST00000412329.5	Q08345.229
ENSG00000230456	ENST00000415092	ENSP00000405540	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000415092.5	Q08345.229
ENSG00000230456	ENST00000427053	ENSP00000416145	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000427053.6	Q08345.229
ENSG00000230456	ENST00000433244	ENSP00000405419	A2ABM8	342-493	Uniprot/SPTREMBL	ENST00000433244.5	A2ABM8.116
ENSG00000230456	ENST00000449518	ENSP00000414285	Q08345-1	610-905	Uniprot/SWISSPROT	ENST00000449518.5	Q08345.229
ENSG00000230456	ENST00000452093	ENSP00000398339	A0A0G2JI85	69-370	Uniprot/SPTREMBL	ENST00000452093.5	A0A0G2JI85.35
ENSG00000230456	ENST00000453510	ENSP00000401208	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000453510.5	Q08345.229
ENSG00000230456	ENST00000548133	ENSP00000449611	Q08345-1	610-905	Uniprot/SWISSPROT	ENST00000548133.4	Q08345.229
ENSG00000230456	ENST00000548962	ENSP00000448115	Q08345-6	610-905	Uniprot/SWISSPROT	ENST00000548962.5	Q08345.229
ENSG00000230456	ENST00000550666	ENSP00000448460	A0A0A0MSX3	483-759	Uniprot/SPTREMBL	ENST00000550666.3	A0A0A0MSX3.57
ENSG00000231274	ENST00000612221	ENSP00000483467	P0C264	43-309	Uniprot/SWISSPROT	ENST00000612221.1	P0C264.111
ENSG00000234078	ENST00000419412	ENSP00000416183	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000419412.5	Q08345.229
ENSG00000234078	ENST00000421229	ENSP00000415730	Q08345-2	610-905	Uniprot/SWISSPROT	ENST00000421229.6	Q08345.229
